Latitude,Longitude,Elevation,SaddleLatitude,SaddleLongitude,Prominence
-15.5733,129.1308,1026,-15.6283,129.08,685
-15.5833,128.6683,859,-15.6042,128.6417,663
-15.585,145.2258,813,-15.5958,145.23,538
-15.5867,144.9742,1624,-15.68,145.1725,1152
-15.59,130.8108,1040,-15.6692,130.815,853
-15.5908,129.1667,944,-15.6183,129.1892,577
-15.5917,130.7808,915,-15.5992,130.7917,558
-15.5975,124.7983,728,-15.5617,124.7992,509
-15.6025,129.8042,1089,-15.6508,129.7967,492
-15.6025,125.3825,1617,-15.5592,125.3917,902
-15.6133,128.8517,836,-15.6092,128.8625,627
-15.6158,129.115,1020,-15.6408,129.125,666
-15.6233,125.4517,1525,-15.5825,125.4183,535
-15.6283,145.2675,1528,-15.6733,145.3175,1132
-15.6292,128.5958,948,-15.6708,128.5633,637
-15.6292,130.7158,872,-15.6583,130.7475,505
-15.6308,145.31,1246,-15.6342,145.3033,712
-15.6383,145.0825,1400,-15.6383,145.1067,521
-15.6392,145.0417,1420,-15.6367,145.0508,679
-15.6408,145.1217,1420,-15.5933,144.9908,830
-15.6442,130.895,958,-15.6592,130.8942,699
-15.6475,130.7533,941,-15.6192,130.7767,702
-15.65,145.2133,1138,-15.655,145.2217,673
-15.655,145.17,1282,-15.6392,145.1492,574
-15.6567,130.8775,1010,-15.6967,130.8725,741
-15.6583,124.6092,774,-15.6725,124.5775,525
-15.6608,128.32,971,-15.7,128.3233,696
-15.6642,145.3242,1036,-15.6542,145.3117,617
-15.6692,128.5117,1003,-15.6842,128.5142,524
-15.6742,145.2308,1519,-15.6808,145.2392,555
-15.6792,128.6117,1243,-15.6958,128.5467,827
-15.6858,144.8608,1965,-15.7117,144.89,545
-15.6892,129.8508,1171,-15.7933,129.6608,660
-15.6942,128.4133,1033,-15.7025,128.4108,522
-15.6975,124.6908,728,-15.6992,124.6458,535
-15.6992,145.3067,2831,-15.7917,145.3025,1729
-15.7008,130.6867,1023,-15.8292,130.5758,649
-15.7042,144.815,2043,-15.865,144.8642,1181
-15.7075,144.8625,2020,-15.7192,144.8592,597
-15.71,145.2892,2585,-15.7042,145.2942,624
-15.7167,128.9858,1056,-15.7342,128.9842,810
-15.7167,124.7067,702,-15.7075,124.6983,493
-15.7217,145.3417,2362,-15.7167,145.3317,748
-15.7233,144.8517,2020,-15.7225,144.8283,561
-15.7342,128.4108,1272,-15.7583,128.4317,784
-15.7342,144.0592,1256,-15.74,144.0617,538
-15.735,129.0908,1030,-15.7217,129.0925,827
-15.7375,128.8075,997,-15.7583,128.8375,768
-15.7383,145.2933,1650,-15.7342,145.2942,568
-15.74,127.6625,1410,-15.7775,127.6058,515
-15.7417,130.4317,951,-15.7683,130.4325,502
-15.755,129.2192,1276,-15.9825,129.4025,922
-15.7558,144.6442,1469,-15.7683,144.6425,712
-15.7567,124.5242,938,-15.5125,124.6617,834
-15.7575,128.2442,1174,-15.86,128.26,830
-15.76,125.0883,1312,-15.76,125.0975,584
-15.7683,127.9558,1925,-15.9142,128.0783,1499
-15.7708,145.3275,2568,-15.7517,145.3517,987
-15.7733,128.9783,1099,-15.7992,128.9908,781
-15.775,128.4708,1407,-15.89,128.3333,1096
-15.7817,145.2592,2381,-15.7858,145.2742,659
-15.7817,125.9075,2470,-15.7533,125.8908,807
-15.7858,128.5108,1164,-15.775,128.5058,745
-15.7933,128.6308,1128,-15.7808,128.6125,912
-15.8008,128.5442,875,-15.8008,128.5192,590
-15.805,128.5875,882,-15.77,128.5792,659
-15.8067,145.1883,2631,-15.8258,145.195,968
-15.8075,129.7483,1000,-15.8083,129.74,702
-15.8092,125.6667,1899,-15.81,125.6758,666
-15.8142,128.52,862,-15.8125,128.5383,551
-15.8183,145.2867,3713,-15.99,145.075,2801
-15.82,144.7767,1437,-15.8233,144.7908,604
-15.8208,127.5808,1417,-15.8683,127.4058,594
-15.8217,130.8283,1213,-15.9942,130.6267,721
-15.8233,145.1467,1896,-15.8208,145.1692,719
-15.825,124.59,839,-15.7792,124.5508,567
-15.83,144.0625,1361,-15.8383,144.0717,531
-15.8342,125.7,2299,-15.84,125.7375,597
-15.835,128.285,1072,-15.8325,128.2583,692
-15.8383,130.765,964,-15.8458,130.7725,607
-15.8408,125.82,2526,-15.9083,125.83,880
-15.845,131.0825,869,-15.9658,131.2683,502
-15.8475,145.0925,1315,-15.8375,145.1042,535
-15.8483,145.3,2539,-15.8283,145.3158,528
-15.8533,128.6292,1066,-15.8642,128.6308,505
-15.8542,129.0092,1141,-15.8933,128.975,754
-15.8542,128.25,1026,-15.8375,128.2483,626
-15.8575,145.3483,836,-15.8358,145.3392,558
-15.8583,124.99,1420,-15.8883,124.9875,508
-15.8583,128.9858,1112,-15.8533,128.9967,611
-15.8658,129.6283,1053,-15.8742,129.5383,512
-15.87,128.4992,862,-15.8842,128.4833,502
-15.8708,144.0683,1653,-15.8825,144.0792,669
-15.8717,144.6583,2329,-15.8883,144.6525,512
-15.8725,129.0917,757,-15.8892,129.0683,511
-15.8783,145.2267,2841,-15.8958,145.2117,922
-15.8833,144.9142,1486,-15.895,144.8983,496
-15.885,145.1783,2893,-15.93,145.1825,1299
-15.8867,130.2567,810,-15.8892,130.2658,502
-15.8892,128.1,1738,-15.8308,128.0058,1017
-15.8933,125.695,1620,-15.9,125.6942,531
-15.8967,128.7875,728,-15.9075,128.7842,525
-15.8983,125.7758,2477,-15.8642,125.8167,703
-15.9067,127.6158,1568,-16.0025,127.5367,702
-15.9125,145.0442,1601,-15.9025,145.0508,555
-15.9133,144.675,2411,-15.9625,144.6025,591
-15.9142,128.2908,1184,-15.9242,128.2917,620
-15.9167,129.6367,751,-15.9258,129.5983,564
-15.9183,145.1567,3011,-15.93,145.1433,1194
-15.9192,128.4825,1315,-15.8558,128.4492,1043
-15.9233,128.5008,1184,-15.9183,128.4933,650
-15.9258,127.97,1187,-15.9792,127.9892,548
-15.9275,144.1033,1535,-15.9633,144.1117,515
-15.9333,125.6817,2267,-15.9692,125.6842,742
-15.935,145.1958,2129,-15.93,145.2083,509
-15.9375,128.3033,1322,-16.0125,128.2667,886
-15.9383,128.2158,892,-15.9433,128.2242,564
-15.9392,124.55,580,-15.6417,124.73,580
-15.9442,145.1367,3280,-15.86,145.2892,1834
-15.9492,127.8475,1469,-15.9733,127.8517,531
-15.9508,144.9292,1863,-15.9642,144.9417,551
-15.9567,128.9117,1368,-16.0925,129.0108,981
-15.9567,145.095,1784,-15.9467,145.105,492
-15.9575,128.6892,1387,-16.0333,128.6075,1138
-15.9625,129.58,1223,-16.0025,129.4708,954
-15.9692,128.0025,1217,-16.0025,128.0233,643
-15.97,144.1083,1601,-15.9142,144.1242,627
-15.9733,125.5158,2247,-16,125.5358,755
-15.9783,126.0542,2208,-15.9875,126.05,558
-15.9792,129.0175,810,-15.9842,129.0058,528
-15.9792,144.5575,2536,-15.9125,144.7625,1063
-15.9825,143.9225,1240,-15.9875,143.9308,542
-15.9833,129.2133,866,-16.0558,129.1083,492
-15.9833,125.7275,2260,-15.9875,125.72,541
-15.9833,128.7633,695,-15.9708,128.7417,505
-15.9858,126.0367,2240,-16.0067,126.02,580
-15.9867,126.0033,2303,-15.995,125.9167,630
-15.9917,144.2567,1660,-15.9925,144.2742,552
-16,144.9958,2824,-16.0508,144.9767,1397
-16,144.4933,2378,-15.995,144.4858,725
-16.0042,125.7167,2303,-16.0133,125.7283,735
-16.0042,128.9575,1279,-15.9875,128.9442,692
-16.0067,145.3383,2910,-16.025,145.3833,1054
-16.01,144.4767,2322,-16.0067,144.4933,554
-16.0142,128.7967,741,-16.0233,128.7908,505
-16.0158,128.3908,1033,-16.0317,128.3892,653
-16.0192,127.8933,1190,-16.0033,127.8958,557
-16.0217,145.415,2644,-16.0333,145.4117,728
-16.0217,128.9533,1207,-16.0117,128.9533,541
-16.0242,125.7633,2559,-16.065,125.7875,729
-16.0242,144.105,1525,-16.0233,144.115,630
-16.0258,129.6283,1220,-16.1092,129.52,1014
-16.0292,144.8617,2250,-16.07,144.8742,495
-16.0308,144.4292,2290,-16.0133,144.4408,817
-16.0375,128.5483,1184,-16.0433,128.5525,646
-16.0383,144.9133,2060,-16.0675,144.8925,650
-16.0508,128.7433,1361,-16.0533,128.745,538
-16.0508,128.015,1154,-16.0467,128.0192,492
-16.0525,130.8617,856,-16.0525,130.8225,522
-16.0558,145.335,2483,-16.0717,145.3383,837
-16.0575,145.3692,2477,-16.0717,145.37,591
-16.0583,128.5642,1263,-16.0742,128.575,607
-16.0592,145.1983,1768,-16.0442,145.2133,788
-16.0642,128.745,1368,-16.0692,128.8083,1024
-16.065,128.5283,1364,-16.0767,128.5225,584
-16.065,125.5025,2250,-15.9742,125.5833,797
-16.0683,130.8217,1013,-16.0825,130.8067,633
-16.0683,128.1175,1509,-16.0625,128.11,735
-16.0708,128.6917,1095,-16.0683,128.6825,518
-16.0733,123.54,505,-16.225,123.7758,505
-16.0733,127.9858,1489,-16.1067,127.9975,712
-16.0733,145.4067,3195,-16.0892,145.4225,866
-16.0808,128.7058,1105,-16.0742,128.7108,777
-16.0817,128.9308,1240,-16.075,128.9217,761
-16.0817,128.7667,1115,-16.0675,128.7533,623
-16.0833,125.7817,2424,-16.0725,125.8083,591
-16.0858,135.7483,1049,-16.23,135.6375,597
-16.0933,124.4675,652,-16.0933,124.4608,616
-16.095,144.9767,3287,-16.1108,144.9925,643
-16.0967,128.6058,1354,-16.1042,128.62,597
-16.0992,128.3433,1509,-16.1217,128.3133,1008
-16.1033,127.7617,1571,-16.1233,127.7742,528
-16.1058,144.8875,2385,-16.1442,144.9158,627
-16.1108,128.7017,1066,-16.1183,128.685,637
-16.1133,145.4167,3517,-16.1158,145.3925,1890
-16.1192,128.8058,1348,-16.0717,128.8942,892
-16.1225,128.2992,1210,-16.1017,128.28,649
-16.1258,145.07,2450,-16.1392,145.0592,603
-16.1317,123.7667,564,-16.25,123.8783,564
-16.1333,128.7175,1276,-16.125,128.7092,873
-16.1542,145.43,1433,-16.1475,145.4167,584
-16.1608,124.4933,692,-16.2475,124.47,548
-16.1625,128.8533,882,-16.1683,128.8425,502
-16.1658,128.7475,1076,-16.145,128.76,578
-16.175,125.8183,2660,-16.9942,126.7933,1125
-16.1767,128.5192,1827,-16.4725,128.3375,958
-16.1767,128.8342,980,-16.1467,128.865,636
-16.18,128.1908,1584,-16.1383,128.1392,682
-16.1858,127.9575,1466,-16.1942,127.9608,718
-16.19,125.0775,1433,-16.0667,125.0992,682
-16.1958,128.0433,1748,-16.3033,127.9392,899
-16.1983,128.4458,1082,-16.2025,128.4458,531
-16.2033,125.1133,1177,-16.1775,125.1008,551
-16.2075,145.2033,1965,-16.245,145.225,647
-16.2108,144.145,1886,-16.265,144.1992,610
-16.2133,144.035,1522,-16.1642,144.0417,620
-16.215,145.4625,921,-16.2292,145.4592,839
-16.2175,144.8592,3061,-16.23,144.8667,1034
-16.2233,128.335,1463,-16.2592,128.3417,1034
-16.2258,127.9625,1400,-16.2458,127.9675,541
-16.2275,129.2275,1246,-16.4808,129.1425,663
-16.2275,128.1975,1079,-16.2533,128.1458,555
-16.2283,128.6508,1407,-16.2158,128.6517,686
-16.2317,145.0233,4438,-16.2833,145.1283,2109
-16.2333,144.3842,2404,-16.2817,144.45,744
-16.2358,144.78,3290,-16.2625,144.7717,981
-16.2375,128.4292,1272,-16.23,128.44,659
-16.2417,128.7942,1099,-16.1842,128.7267,814
-16.2425,144.1117,1715,-16.2383,144.1217,600
-16.2425,128.3342,1167,-16.2358,128.3283,620
-16.25,128.6125,1551,-16.1867,128.5858,626
-16.2508,145.4642,1541,-16.2458,145.4358,872
-16.2533,128.1192,1502,-16.225,128.1392,594
-16.2542,145.22,1968,-16.2783,145.2225,728
-16.2625,123.9025,538,-16.3192,123.95,538
-16.2725,123.8692,551,-16.3183,123.93,551
-16.275,144.5692,3054,-16.265,144.7083,1417
-16.2792,144.8692,3267,-16.3367,144.9017,869
-16.2833,128.0367,1492,-16.2908,128.0133,607
-16.2892,128.6183,1450,-16.2983,128.605,666
-16.2925,128.5433,1348,-16.295,128.5383,505
-16.2942,128.595,1561,-16.2983,128.5917,659
-16.2992,124.0633,964,-16.3492,124.0858,505
-16.2992,123.9617,748,-16.3058,123.9642,499
-16.3017,128.125,1240,-16.2925,128.13,775
-16.3033,127.9967,1551,-16.2008,128.0117,564
-16.3133,128.2825,1341,-16.325,128.2558,777
-16.3142,144.8475,3044,-16.3183,144.8558,735
-16.3167,128.2642,1118,-16.3025,128.28,502
-16.3217,128.3483,1594,-16.3325,128.3508,545
-16.3225,128.4042,1377,-16.3333,128.3958,531
-16.3267,128.5758,1853,-16.38,128.5142,518
-16.3275,128.5292,1591,-16.3233,128.5367,512
-16.33,123.83,597,-16.3367,123.8408,493
-16.3417,144.1567,1617,-16.3433,144.1942,597
-16.3483,144.1792,1532,-16.3533,144.1658,506
-16.3508,128.4075,1738,-16.2842,128.4625,623
-16.3517,123.8742,702,-16.3567,123.8658,509
-16.3525,128.1225,1171,-16.3783,128.1508,505
-16.3542,123.9267,698,-16.3658,123.9267,613
-16.3558,128.2517,1489,-16.375,128.2208,843
-16.3575,123.9983,918,-16.3367,123.9892,751
-16.3658,128.3525,1666,-16.3725,128.3617,528
-16.3667,145.1017,2519,-16.3675,145.1308,774
-16.3667,128.5508,1459,-16.365,128.54,511
-16.3675,144.8367,3418,-16.3442,144.8542,1191
-16.3717,123.8075,787,-16.4008,123.7917,584
-16.3767,128.5917,1295,-16.3683,128.585,675
-16.3833,128.1758,1496,-16.395,128.1658,493
-16.385,124.3817,721,-16.4167,124.4317,564
-16.3892,128.3575,1797,-16.3683,128.3867,754
-16.395,123.9983,830,-16.4033,124.0133,716
-16.395,144.4358,2007,-16.3967,144.4808,492
-16.3983,145.2217,4429,-16.4142,145.2442,643
-16.3983,127.9175,1515,-16.3908,127.8875,502
-16.4017,128.3525,1774,-16.3958,128.3517,521
-16.405,128.55,1765,-16.425,128.5167,604
-16.405,144.8333,2401,-16.4017,144.835,584
-16.405,144.8558,3038,-16.3892,144.8433,663
-16.4258,128.5017,1853,-16.3458,128.4633,1105
-16.4333,128.17,1820,-16.6075,128.0133,774
-16.4467,145.2817,4324,-16.4442,145.275,663
-16.4483,128.0908,1492,-16.4633,128.09,633
-16.4483,144.9342,3395,-16.4308,144.915,1243
-16.455,128.485,1578,-16.4592,128.4892,762
-16.455,144.8542,2178,-16.4342,144.86,551
-16.4583,145.39,688,-16.4783,145.3958,597
-16.4583,124.7892,734,-16.465,124.7858,616
-16.47,124.5267,1190,-16.4725,124.6058,567
-16.4725,124.62,1499,-16.4908,124.63,998
-16.4742,128.015,1748,-16.4858,128.0042,705
-16.4758,124.4242,915,-16.46,124.4392,738
-16.4767,145.1433,3572,-16.4958,145.2025,1063
-16.4783,145.1025,2378,-16.4783,145.1183,633
-16.48,128.0658,1525,-16.47,128.0883,561
-16.4833,127.9633,1702,-16.5258,127.9183,613
-16.4917,128.4725,1167,-16.4967,128.4733,528
-16.4933,127.9992,1758,-16.4975,128.0058,860
-16.4958,124.2183,1187,-16.6658,124.4142,850
-16.4975,124.8608,1154,-16.5208,124.8967,557
-16.4992,124.9825,1377,-16.5125,125.1042,515
-16.4992,145.1767,3559,-16.4917,145.1617,649
-16.4992,144.7992,1955,-16.485,144.8092,518
-16.5,123.6917,688,-16.4942,123.7017,567
-16.5008,128.2467,1318,-16.5058,128.2483,548
-16.5008,145.2767,4373,-16.4817,145.2583,853
-16.5017,124.37,1017,-16.5092,124.3608,621
-16.5042,124.3375,1003,-16.5108,124.3425,554
-16.5067,128.0583,1597,-16.51,128.0633,512
-16.5075,144.6792,1899,-16.5067,144.7283,541
-16.5133,128.2442,1525,-16.5133,128.2508,718
-16.5158,128.0083,1433,-16.5142,128.0175,525
-16.5167,124.52,872,-16.5158,124.55,633
-16.5175,124.5025,869,-16.5142,124.5133,637
-16.52,127.7783,1702,-16.5242,127.7842,544
-16.5208,123.6658,662,-16.4875,123.6692,558
-16.5425,128.8525,1059,-16.5942,128.9133,594
-16.5433,129.6758,767,-16.5933,129.6567,492
-16.5458,128.2358,1522,-16.5583,128.2442,581
-16.5475,128.385,1528,-16.5092,128.3808,692
-16.55,144.1208,1315,-16.5783,144.1258,528
-16.5508,145.3258,3008,-16.5308,145.3083,587
-16.5533,145.105,2460,-16.53,145.1158,1270
-16.5558,124.6433,1102,-16.55,124.6667,666
-16.5592,127.9675,1702,-16.6767,127.9067,610
-16.57,124.945,1079,-16.565,124.9658,600
-16.5808,145.2758,4028,-16.56,145.2783,633
-16.585,128.375,1584,-16.5925,128.3667,912
-16.5933,128.5942,1345,-16.6142,128.4825,906
-16.595,124.4725,879,-16.6792,124.485,565
-16.6042,128.0283,1610,-16.6175,128.04,534
-16.605,145.5008,2119,-16.6108,145.5067,558
-16.6067,128.5125,1276,-16.5783,128.5792,788
-16.6108,145.2858,3769,-16.59,145.2767,505
-16.6183,124.43,928,-16.6008,124.3433,577
-16.6208,128.2592,2168,-16.5567,128.1792,1365
-16.6317,124.4692,856,-16.625,124.4808,522
-16.6325,145.2742,3881,-16.6208,145.275,624
-16.6375,145.5458,1184,-16.6358,145.54,548
-16.6442,145.49,3474,-16.6192,145.3775,2149
-16.645,124.5833,1161,-16.65,124.6475,653
-16.645,145.2142,2641,-16.6433,145.235,1349
-16.65,124.8683,1624,-16.7558,124.9808,539
-16.6517,128.2333,1489,-16.6517,128.2433,591
-16.6525,144.3392,1512,-16.6517,144.3183,502
-16.6525,145.0092,2467,-16.6233,145.0458,814
-16.6533,144.2942,1574,-16.6858,144.3433,571
-16.6658,124.7808,1564,-16.6758,124.8183,646
-16.6675,145.3833,2427,-16.6608,145.5125,918
-16.6683,124.5725,843,-16.67,124.5808,647
-16.6717,123.915,823,-16.6808,123.9292,512
-16.6875,128.1517,1322,-16.6867,128.1425,558
-16.6883,145.5458,2408,-16.6967,145.57,906
-16.6908,123.9317,830,-16.6983,123.9192,621
-16.6933,123.8783,721,-16.6792,123.8892,554
-16.6942,128.2767,1440,-16.685,128.2742,587
-16.6975,124.555,1053,-16.7467,124.5967,686
-16.6975,128.3292,2089,-16.6633,128.3058,577
-16.7017,145.1625,3566,-16.7075,145.1625,502
-16.705,145.3033,1952,-16.7075,145.3483,506
-16.705,128.1492,1479,-16.6792,128.1133,702
-16.7067,145.2383,2355,-16.7058,145.2533,955
-16.7092,128.3958,1666,-16.715,128.3917,735
-16.7117,123.9375,839,-16.6475,123.8892,652
-16.715,145.6117,2506,-16.6733,145.5242,1027
-16.7158,145.1633,3654,-17.0475,145.3317,2001
-16.725,144.45,1643,-16.7358,144.5017,538
-16.7317,124.4508,951,-16.7458,124.5267,515
-16.7325,123.9325,757,-16.7233,123.9317,541
-16.7358,124.5433,964,-16.79,124.5775,522
-16.75,128.2792,1348,-16.7333,128.2758,689
-16.755,128.4575,1633,-16.7642,128.4242,1105
-16.765,145.5017,2276,-16.7383,145.4775,505
-16.7658,144.875,1699,-16.7808,144.8833,515
-16.7675,129.6683,1276,-16.8117,129.66,492
-16.7692,144.7508,2319,-16.7983,144.7608,905
-16.7708,145.5842,2467,-16.7808,145.6142,971
-16.7792,124.9358,1830,-16.7683,124.9533,823
-16.79,127.6958,2362,-16.8717,127.625,509
-16.7942,145.7,685,-16.7925,145.6925,643
-16.795,129.4575,1151,-16.8067,129.4517,646
-16.8042,144.5733,1998,-16.8283,144.6075,594
-16.8092,145.1833,3326,-16.7825,145.1492,1447
-16.81,144.7858,2677,-16.825,144.8125,709
-16.8133,145.3792,1909,-16.8133,145.3917,541
-16.8183,145.6633,2089,-16.7875,145.6533,810
-16.8383,145.5567,2148,-16.8575,145.6008,718
-16.8508,125.1592,1446,-16.7933,125.1542,639
-16.8567,145.615,2132,-16.8883,145.6233,679
-16.8592,144.8542,2667,-16.8867,144.8117,666
-16.8717,128.0925,1719,-16.8825,128.0633,506
-16.8758,145.9275,1200,-16.9133,145.9242,1164
-16.8792,124.4933,892,-16.8892,124.5083,505
-16.8808,125.0208,1840,-16.9192,125.05,732
-16.8833,144.9842,2467,-16.8933,145.0208,719
-16.8867,145.7317,1161,-16.9125,145.7167,978
-16.8917,129.3075,1499,-16.9975,129.3725,522
-16.8942,145.5858,2073,-16.8825,145.6058,591
-16.9025,124.4933,908,-16.9125,124.54,528
-16.905,145.8433,2011,-16.9208,145.8517,844
-16.9083,125.9308,2024,-16.7683,125.8583,610
-16.91,144.5967,2342,-16.9275,144.6308,495
-16.9133,145.6633,3316,-16.9217,145.6625,633
-16.9158,145.2525,3202,-16.8242,145.1783,535
-16.9192,144.4633,2132,-16.9325,144.4967,531
-16.9217,125.0667,2188,-17.06,125.215,811
-16.9225,144.72,2962,-17.0167,144.8033,991
-16.9225,145.9175,1266,-16.9258,145.8933,1234
-16.9225,128.2225,1213,-16.9167,128.1842,495
-16.9267,127.3375,2204,-17.2108,127.0233,577
-16.9283,145.9958,780,-17,147,780
-16.93,127.5725,2460,-16.9683,127.5458,613
-16.93,145.7108,1994,-16.9442,145.71,741
-16.9325,128.1725,1295,-16.9758,128.1425,508
-16.9342,145.6567,3418,-16.9583,145.65,1617
-16.9375,128.1117,1348,-16.9458,128.1142,535
-16.9433,125.2133,1850,-16.9517,125.2375,515
-16.9467,145.1475,2549,-16.9342,145.1792,601
-16.9475,145.5675,2122,-16.9475,145.5842,508
-16.9492,145.8642,2598,-16.9617,145.8608,1339
-16.9558,128.1258,1437,-16.9558,128.12,516
-16.96,128.0992,1545,-16.9792,128.1233,587
-16.9658,144.6525,2739,-16.9558,144.6817,699
-16.9675,126.1767,1876,-16.9692,126.1308,512
-16.97,145.6167,2847,-16.9817,145.6325,544
-16.9708,145.8592,2631,-16.9983,145.8542,2103
-16.9725,145.7117,2007,-16.9992,145.7033,597
-16.9742,128.34,1788,-16.9842,128.3292,578
-16.975,124.5617,882,-16.9417,124.5442,499
-16.9758,144.8092,2542,-16.9817,144.8033,699
-16.9758,144.4117,1683,-16.9667,144.4167,594
-16.98,144.3267,1574,-16.95,144.3192,633
-16.9808,144.7842,2913,-16.9783,144.775,587
-16.9817,128.0358,1646,-16.9833,128.0183,531
-16.9917,127.5158,2486,-17.0092,127.5042,682
-16.9925,124.7125,1017,-16.9958,124.785,502
-16.9958,144.8433,2473,-17,144.8375,567
-17.0067,144.9442,2765,-17.0175,144.9375,909
-17.0092,128.4992,1696,-17.0367,128.4508,942
-17.01,128.1883,1453,-17.0275,128.175,564
-17.01,144.6558,2454,-16.9842,144.6325,758
-17.0125,125.1708,2020,-16.9575,125.125,492
-17.0133,128.3625,1364,-17.0142,128.3717,561
-17.0142,128.4317,1587,-16.9942,128.4692,712
-17.0158,125.1433,2004,-17.0075,125.1525,761
-17.0225,144.7167,2434,-17.0133,144.715,492
-17.0233,145.6408,4274,-17.26,145.6492,1827
-17.025,145.8533,1837,-17.0333,145.8567,620
-17.035,128.6892,1217,-17.0342,128.6983,571
-17.0367,145.2083,2582,-17.0158,145.2292,749
-17.0392,128.3108,1889,-17.085,128.275,1033
-17.0392,128.7117,1371,-17.0542,128.7025,801
-17.0425,144.8467,3297,-17.075,144.8742,640
-17.0442,127.4975,2536,-17.0525,127.4908,575
-17.0467,145.6917,3628,-17.045,145.68,971
-17.05,125.36,2129,-17.1383,125.4408,866
-17.0517,127.4692,2759,-17.06,127.4742,716
-17.0517,145.7542,757,-17.0433,145.7425,623
-17.0517,128.0392,1748,-17.0383,128.0333,505
-17.0558,128.7825,1482,-17.0667,128.7808,544
-17.0558,124.6367,925,-17.0408,124.6433,551
-17.0592,144.4717,1804,-17.0733,144.4708,561
-17.0625,144.9375,2595,-17.0733,144.9242,535
-17.0633,144.8367,3290,-17.0675,144.8667,682
-17.0675,145.615,4012,-17.0867,145.6233,594
-17.0725,145.0117,2657,-17.0483,144.9475,663
-17.0742,128.3117,1646,-17.0725,128.3025,846
-17.0767,125.235,2283,-17.13,125.2792,735
-17.0792,145.6558,3126,-17.0733,145.6542,505
-17.0808,144.7717,2532,-17.0775,144.7742,597
-17.0808,144.825,2985,-17.0708,144.8267,492
-17.0842,128.3983,1860,-17.08,128.4508,817
-17.0883,128.0267,1699,-17.0783,128.0158,512
-17.09,145.3867,2463,-17.0975,145.3967,600
-17.0933,127.4525,2874,-17.1283,127.4433,1011
-17.0942,144.8767,3323,-17.0425,145.0358,1624
-17.0942,145.6017,4160,-17.0417,145.6258,1418
-17.0967,145.5467,3671,-17.0975,145.5533,542
-17.0975,144.8075,3067,-17.0858,144.815,630
-17.1008,145.74,2332,-17.1025,145.715,1027
-17.1017,145.8958,3021,-17.095,145.8842,541
-17.1025,145.6442,3448,-17.1042,145.635,824
-17.1033,125.7417,1794,-17.0658,125.7658,814
-17.1092,145.3775,2401,-17.1133,145.3867,568
-17.115,144.7158,2572,-17.1358,144.6917,696
-17.1217,145.2392,2480,-17.0625,145.2225,696
-17.1292,145.8,2916,-17.1425,145.7942,1903
-17.1367,144.8083,2824,-17.1275,144.8133,725
-17.145,125.2033,1610,-17.0792,125.1892,587
-17.1492,127.435,2851,-17.1775,127.4192,643
-17.1492,128.6875,1666,-17.1417,128.6842,604
-17.1508,144.7892,1791,-17.1517,144.785,496
-17.1517,128.1317,1666,-17.135,128.1167,538
-17.1558,124.885,951,-17.1608,124.89,541
-17.1575,146.0108,505,-18,147,505
-17.1592,125.295,2424,-17.1667,125.3017,1001
-17.1633,145.2767,2752,-17.18,145.2708,968
-17.1758,128.3025,2299,-17.2,128.2792,1007
-17.1775,145.7925,4130,-17.19,145.7942,869
-17.18,128.7183,1584,-17.185,128.7025,823
-17.1875,128.4225,1715,-17.1783,128.4308,607
-17.1883,144.8692,3077,-17.2017,144.8908,1001
-17.2017,127.6342,2447,-17.2817,127.5042,653
-17.2108,145.0375,2808,-17.2825,145.06,1112
-17.2108,128.645,1443,-17.2075,128.6417,607
-17.2158,125.22,2450,-17.3158,125.3267,889
